participant,sex,age,relat,income,DS_Inst,DS1,DS2,DS3,DS4,DS5,DS6,DS7,Target,Value,Alex_inst,Alex_height,Alex_weight,Alex_age,Alex_wealth,Alex_intelligent,Alex_attractive,Alex_kind,Alex_honest,Alex_care,comfort_inst,comf1,comf2,comf3,comf4,comf5,comf6,comf7,comf8,comf9,comf10,WTR_INST,75_109,75_94,75_79,75_64,75_49,75_34,75_19,75_4,75_-11,75_-26,19_28,19_24,19_20,19_16,19_12,19_9,19_5,19_1,19_-3,19_-7,46_67,46_58,46_48,46_39,46_30,46_21,46_12,46_2,46_-7,46_-16,English_Exclude
546,1,37,1,17,1,7,6,3,5,7,4,7,34,0,1,3,2,7,6,6,7,6,7,6,1,3,4,3,1,4,3,4,4,2,3,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
606,1,37,1,5,1,3,2,6,3,4,2,6,13,0,1,5,9,11,7,6,9,1,1,5,1,1,1,4,1,1,2,2,2,1,4,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
655,2,37,1,8,1,3,4,2,5,3,6,4,36,0,1,5,7,15,8,8,4,4,2,1,1,1,3,3,2,2,3,3,3,1,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
684,2,37,1,16,1,6,6,3,4,4,7,6,14,0,1,12,9,8,7,8,8,2,1,5,1,2,1,2,1,1,2,2,3,3,1,1,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0
715,1,37,1,16,1,6,5,5,3,5,6,6,27,0,1,6,5,15,8,9,6,2,3,3,1,2,3,3,2,2,2,3,2,2,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
731,2,37,1,1,1,7,4,4,6,5,6,4,25,0,1,5,6,18,6,6,3,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
752,1,37,2,4,1,3,4,4,5,5,5,4,27,0,1,4,3,11,8,8,6,3,2,1,1,2,1,3,2,1,2,3,1,2,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
760,1,37,1,17,1,4,3,2,6,4,7,5,5,1,1,11,9,18,6,9,7,10,10,8,1,1,4,6,3,3,5,3,2,2,2,1,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
798,2,37,1,3,1,6,4,4,4,4,4,6,18,1,1,10,8,8,6,6,6,8,7,6,1,3,1,3,4,3,4,4,3,4,3,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
804,1,37,1,12,1,6,5,4,3,2,1,5,22,0,1,4,6,7,8,6,3,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
821,1,37,2,10,1,3,3,3,5,4,5,4,17,0,1,13,9,10,7,8,8,3,4,4,1,4,5,5,2,2,3,4,3,3,6,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
828,2,37,1,15,1,7,7,6,6,6,6,7,34,1,1,6,5,11,9,11,11,11,11,11,1,3,2,5,1,3,6,5,6,4,3,1,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,1.55,1.35,1.15,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,1.15,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
875,1,37,1,7,1,6,4,4,7,6,4,7,2,0,1,9,11,11,7,8,5,1,1,3,1,1,1,1,1,1,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0.15,0,-0.45,0,0,0,0,0,0,0,0.15,0,-0.45,0
894,1,37,1,18,1,6,6,4,6,4,6,6,32,1,1,8,4,10,7,6,8,7,8,6,1,3,5,5,2,5,4,5,5,3,5,1,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.45,0,0,0,0,0,0,0.35,0.15,-0.05,-0.45,0
10,1,36,1,14,1,3,4,4,3,4,2,5,37,1,1,7,4,13,7,8,10,11,11,11,1,7,7,6,3,5,5,7,4,6,6,1,1.55,0,0,0,0,0,0,0.15,-0.05,-0.25,1.55,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0,0,0.35,0.15,-0.05,-0.25,0
45,1,36,1,12,1,4,4,4,4,4,2,3,20,0,1,10,10,18,5,4,6,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0
51,2,36,1,13,1,7,6,5,7,6,7,7,3,1,1,8,5,7,11,7,5,4,6,7,1,1,1,1,1,1,5,1,1,1,7,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
69,2,36,1,30,1,4,3,2,3,3,4,2,30,0,1,8,10,26,3,5,4,2,3,4,1,4,4,4,4,3,3,5,3,4,4,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
83,1,36,1,10,1,4,4,3,4,3,4,4,40,0,1,6,4,7,4,4,8,3,3,9,1,4,2,6,3,6,4,7,2,6,5,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
147,1,36,1,12,1,4,3,3,3,3,2,5,34,0,1,5,5,10,8,5,8,3,3,4,1,5,5,5,3,5,3,5,5,5,3,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
181,2,36,1,19,1,7,4,3,3,4,5,7,32,1,1,5,5,11,6,8,5,10,10,11,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
197,1,36,2,17,1,5,4,3,2,3,3,6,1,1,1,15,16,20,8,8,5,8,10,6,1,1,3,2,1,1,3,4,1,1,4,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
219,1,36,2,9,1,6,5,3,3,5,2,6,31,0,1,8,5,11,8,8,7,1,1,1,1,2,3,3,1,2,1,4,2,1,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
226,2,36,1,17,1,7,6,6,6,6,7,7,29,1,1,4,3,13,4,8,5,4,5,6,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
282,2,36,2,10,1,5,3,4,5,4,6,6,3,1,1,10,7,10,8,9,7,9,10,7,1,5,2,3,2,3,6,4,2,2,5,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0
308,1,36,1,19,1,5,3,2,5,3,3,3,35,0,1,8,5,6,5,5,7,3,3,7,1,4,5,4,3,4,3,4,4,4,4,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
402,1,36,2,10,1,6,4,6,2,5,3,4,23,0,1,4,10,9,6,5,4,3,3,1,1,2,1,2,2,1,3,2,1,2,1,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0,0,0,0.15,-0.05,-0.25,0
417,1,36,1,21,1,6,4,3,1,7,1,5,29,0,1,9,8,16,7,3,7,3,1,6,1,2,1,1,2,1,2,2,1,3,1,1,0,1.35,1.15,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,-0.05,-0.45,1.55,1.35,0,0,0,0,0.35,0,0,-0.45,0
421,1,36,1,23,1,5,2,2,4,2,3,2,20,0,1,13,12,11,8,9,9,3,3,4,1,5,3,5,4,3,4,6,4,5,6,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
473,2,36,2,6,1,7,6,7,5,6,5,7,8,1,1,11,9,8,7,9,8,10,10,10,1,3,2,3,2,2,3,4,4,1,3,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
524,1,36,1,30,1,5,6,3,3,5,4,6,39,1,1,7,4,12,8,9,8,9,10,9,1,5,4,4,2,2,4,6,5,5,6,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0.55,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
568,1,36,1,30,1,4,4,2,2,4,2,6,18,1,1,11,9,19,7,9,9,10,10,10,1,4,2,4,2,4,4,4,3,1,2,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
569,2,36,1,18,1,6,3,3,6,4,5,3,13,0,1,13,10,11,7,7,5,2,3,6,1,1,4,5,3,3,3,2,2,3,4,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
722,2,36,1,14,1,6,7,2,3,4,6,7,26,0,1,7,3,13,9,8,6,3,2,5,1,1,1,1,1,1,1,4,2,1,2,1,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0
723,1,36,1,30,1,5,6,5,4,5,5,6,37,1,1,4,3,15,6,7,7,8,11,8,1,4,1,4,1,1,3,4,1,4,3,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
747,1,36,1,11,1,3,3,2,2,3,4,3,33,0,1,9,6,16,7,7,6,3,3,2,1,3,2,2,2,3,3,4,2,2,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
762,1,36,1,8,1,7,5,4,6,5,3,4,35,1,1,3,3,8,6,8,7,9,9,8,1,1,1,1,1,1,2,3,1,2,2,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
763,1,36,1,26,1,4,4,2,2,3,2,4,7,1,1,11,6,15,8,9,8,8,10,8,1,2,2,2,2,2,4,4,3,2,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0.55,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
815,2,36,1,5,1,7,7,4,7,6,7,7,26,0,1,7,3,6,6,6,2,1,1,10,1,2,2,4,1,1,,4,1,1,1,1,0,0,0,0,0,0.55,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0
839,2,36,1,22,1,7,4,6,7,5,7,4,11,1,1,11,8,5,4,8,9,9,9,11,1,1,1,1,1,1,1,4,1,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
854,1,36,1,14,1,4,5,2,3,3,2,4,30,0,1,10,8,18,7,9,7,5,4,6,1,2,2,3,1,3,4,4,2,5,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.45,0
859,1,36,2,2,1,6,6,5,6,5,5,6,37,0,1,9,9,13,7,8,9,2,4,9,1,4,3,3,3,3,2,3,2,3,3,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
70,2,35,1,14,1,6,4,5,7,5,5,5,16,0,1,11,5,7,7,8,9,4,3,3,1,1,1,3,1,1,2,3,1,1,2,1,0,0,0,0,0,0,0,0,-0.05,-0.45,0,0,0,0,0,0,0,0,0,-0.25,1.55,0,0,0,0,0,0,0,-0.05,-0.25,0
89,2,35,1,4,1,6,2,2,5,4,2,6,28,0,1,11,6,7,4,4,8,1,1,3,1,4,7,5,7,6,1,6,3,7,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
93,1,35,1,30,1,6,4,4,5,4,3,7,2,1,1,11,11,13,7,6,4,8,9,9,1,2,1,3,1,3,2,3,1,1,3,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,1
115,2,35,1,7,1,3,2,2,2,2,1,2,24,0,1,8,7,13,5,5,1,1,1,1,1,1,1,1,1,5,3,2,1,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
116,1,35,2,12,1,6,5,3,4,6,5,3,39,1,1,7,6,9,5,9,9,8,9,9,1,5,5,4,3,3,2,6,2,4,3,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,1.55,0,0,0,0.75,0,0,0.15,0,-0.25,0,0,0,0.95,0.75,0,0,0,-0.05,-0.25,0
122,1,35,2,5,1,4,3,5,4,4,6,6,16,0,1,9,8,2,4,4,7,2,2,3,1,2,2,2,1,1,1,3,1,2,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
138,1,35,1,8,1,5,3,4,5,3,7,4,23,1,1,9,7,21,6,6,4,7,8,6,1,2,1,2,1,1,1,3,1,2,2,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
142,2,35,2,4,1,3,6,2,5,5,4,6,27,1,1,5,4,9,8,8,6,10,11,9,1,2,4,2,1,3,4,5,3,1,2,1,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0.15,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0
160,1,35,2,9,1,5,3,2,3,3,4,5,28,0,1,8,4,13,7,9,9,8,6,11,1,6,6,6,6,6,4,6,6,6,6,1,1.55,1.35,1.15,0.95,0.75,0.55,0.35,0,-0.05,-0.25,1.55,1.35,0,0.95,0,0.55,0.35,0.15,-0.05,-0.25,1.55,1.35,1.15,0.95,0.75,0.55,0.35,0,-0.05,-0.25,0
189,1,35,2,17,1,4,3,4,2,3,5,6,4,0,1,11,9,16,7,7,5,3,3,3,1,2,2,3,1,2,3,3,2,2,3,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
206,2,35,2,1,1,7,4,3,4,4,2,3,9,0,1,9,9,8,8,5,6,3,3,6,1,1,1,1,1,1,1,5,1,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
284,1,35,1,19,1,6,4,4,4,5,3,5,19,0,1,11,11,18,6,5,4,3,3,1,1,2,2,2,1,3,2,3,2,2,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
309,1,35,1,12,1,6,5,4,5,4,4,6,39,1,1,11,4,9,8,8,10,10,10,10,1,6,4,3,2,3,3,5,3,5,5,1,0,0,0,0.95,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
341,2,35,1,4,1,5,4,4,4,4,4,4,13,0,1,15,13,15,8,8,10,10,11,10,1,6,7,7,6,6,5,6,7,6,7,1,0,0,0,0,0,0.55,0,0.15,0,-0.45,1.55,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0.15,0,-0.45,1
380,1,35,1,18,1,5,6,4,5,5,3,6,16,1,1,11,9,12,8,9,10,9,9,10,1,4,3,3,2,5,3,6,3,3,3,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
395,1,35,1,15,1,5,4,2,2,3,2,2,37,1,1,4,4,14,7,9,8,7,9,8,1,6,4,4,4,4,4,5,2,6,5,1,0,0,0,0,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0,0.55,0.35,0.15,-0.05,-0.25,0,1.35,0,0,0.75,0.55,0.35,0.15,-0.05,-0.25,0
419,1,35,1,10,1,7,5,4,7,6,7,5,12,0,1,9,8,5,5,3,1,1,1,2,1,3,1,4,1,1,2,2,2,2,4,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
464,2,35,1,18,1,6,5,6,5,7,6,7,33,1,1,8,5,15,7,7,6,10,10,8,1,3,3,4,1,4,1,4,2,4,3,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
500,2,35,2,6,1,7,7,4,7,7,1,7,15,1,1,6,6,4,8,8,7,11,11,8,1,1,1,1,1,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
516,2,35,1,13,1,6,6,2,6,4,7,7,15,1,1,9,7,5,6,9,9,11,11,11,1,5,6,4,2,6,5,6,3,4,7,1,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
539,2,35,1,19,1,4,6,4,6,3,5,7,33,0,1,5,6,13,7,8,5,2,2,5,1,2,2,2,2,1,3,1,1,2,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
581,1,35,2,19,1,5,3,2,1,6,5,4,37,0,1,6,3,12,7,9,10,7,8,7,1,6,2,4,6,5,6,7,5,5,6,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.45,0
587,1,35,1,5,1,3,4,3,2,5,4,6,5,0,1,10,9,14,6,7,5,2,2,1,1,1,1,4,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
588,1,35,1,2,1,4,6,5,5,6,3,7,10,1,1,11,9,11,9,9,7,11,11,11,1,1,3,3,1,1,5,4,3,5,4,1,1.55,1.35,0,0,0,0,0.35,0.15,-0.05,-0.25,1.55,0,0,0,0,0.55,0,0.15,-0.05,-0.25,0,0,0,0,0.75,0.55,0.35,0.15,-0.05,-0.25,0
623,1,35,1,12,1,5,6,6,4,6,5,7,3,0,1,6,6,9,7,5,4,2,4,3,1,3,3,3,1,2,3,4,2,2,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
646,2,35,1,15,1,7,4,3,5,4,5,3,10,1,1,11,8,10,7,8,7,10,11,7,1,2,1,3,3,2,5,5,2,1,5,1,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0
659,3,35,1,6,1,6,5,6,5,7,5,2,1,0,1,15,16,23,2,5,2,2,3,8,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
739,2,35,2,6,1,5,5,6,7,7,4,7,16,1,1,13,10,13,7,8,9,9,11,9,1,4,6,7,1,3,5,7,2,7,4,1,1.55,0,0,0.95,0.75,0,0,0,-0.05,-0.25,1.55,1.35,1.15,0.95,0,0,0,0,-0.05,-0.25,1.55,0,1.15,0,0,0,0,0,-0.05,-0.25,0
830,1,35,2,9,1,4,2,2,3,3,3,2,9,0,1,10,10,15,4,4,4,2,3,2,1,2,2,3,1,2,1,3,2,1,2,1,0,0,0,0,0,0.55,0,0.15,-0.05,-0.25,1.55,1.35,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0.75,0.55,0.35,0.15,-0.05,-0.25,0
851,1,35,1,8,1,7,5,5,3,6,5,5,28,1,1,12,4,20,5,9,9,9,10,10,1,5,6,6,1,4,6,6,4,5,6,1,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
862,1,35,1,30,1,7,5,5,5,7,2,6,32,0,1,4,3,4,8,7,5,2,3,3,1,2,1,1,1,3,2,2,1,3,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
873,1,35,2,7,1,7,5,5,6,5,7,7,17,0,1,13,11,10,5,6,5,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
881,1,35,1,5,1,4,2,3,3,3,2,5,19,0,1,11,7,19,7,7,8,3,4,7,1,3,5,4,2,4,3,4,4,3,4,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
886,1,35,1,19,1,6,4,5,5,4,5,5,6,1,1,10,14,10,5,7,6,5,9,8,1,4,4,2,5,2,2,2,5,2,4,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
889,1,35,1,19,1,5,5,5,5,5,4,6,27,0,1,7,4,11,8,9,7,5,5,5,1,3,3,2,1,3,2,3,2,3,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
46,2,34,1,16,1,6,2,4,3,5,4,7,32,1,1,8,4,9,5,6,8,10,10,10,1,5,4,3,2,2,1,3,2,3,4,1,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0.75,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0.55,0,0.15,-0.05,-0.25,0
86,2,34,2,14,1,5,5,3,3,4,5,6,39,1,1,6,5,7,5,9,10,11,11,11,1,6,6,6,3,3,7,7,3,5,7,1,0,0,0,0,0.75,0.55,0.35,0.15,-0.05,-0.25,1.55,1.35,1.15,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0,0.55,0.35,0.15,-0.05,-0.25,0
141,1,34,1,19,1,7,4,7,4,7,7,6,15,1,1,9,8,11,6,10,10,11,11,11,1,2,4,5,1,1,6,7,1,1,1,1,0,0,0,0,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0.75,0.55,0.35,0.15,-0.05,-0.25,0
180,1,34,2,14,1,5,3,3,4,5,4,4,40,0,1,6,4,13,8,7,5,2,2,3,1,3,4,4,2,3,1,4,3,3,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
211,2,34,1,11,1,7,2,2,2,3,6,3,7,0,1,8,10,10,3,6,5,1,4,5,1,6,3,6,5,3,5,6,5,6,4,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
223,2,34,2,1,1,7,6,6,7,6,7,7,40,1,1,5,4,7,6,9,9,9,9,10,1,2,1,4,1,3,3,6,3,1,3,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,1.55,1.35,0,0.95,0.75,0.55,0,0.15,-0.05,-0.25,0,1.35,0,0,0,0,0,0.15,-0.05,-0.25,0
228,2,34,1,12,1,2,4,6,6,6,5,5,19,1,1,10,8,18,8,9,9,9,9,9,1,5,2,5,2,4,4,5,3,4,3,1,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,1.55,1.35,1.15,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0
302,1,34,1,9,1,7,3,5,6,5,6,5,38,1,1,9,8,14,7,8,9,10,9,9,1,5,5,7,3,5,4,7,5,5,5,1,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
